user_id,month,total_income,total_expenses,savings,savings_ratio,debt_ratio,expense_ratio,predicted_financial_health
user_15,2024-10,208239.31,113686.21,94553.11,0.454,8.834,0.546,Good
user_15,2024-11,201625.41,112306.74,89318.67,0.443,10.495,0.557,Good
user_15,2024-12,183027.15,133113.51,49913.64,0.273,8.884,0.727,Good
user_93,2024-01,202819.61,138051.27,64768.33,0.319,23.311,0.681,Moderate
user_93,2024-02,234868.12,172985.09,61883.03,0.263,26.312,0.737,Moderate
user_93,2024-03,208747.2,142867.57,65879.63,0.316,22.579,0.684,Moderate
user_93,2024-04,209592.85,143298.85,66294.0,0.316,22.998,0.684,Moderate
user_93,2024-05,193846.22,182579.57,11266.66,0.058,26.511,0.942,Moderate
user_93,2024-06,230245.66,149851.98,80393.68,0.349,22.413,0.651,Moderate
user_93,2024-07,199172.73,163142.68,36030.06,0.181,27.011,0.819,Moderate
user_93,2024-08,206710.16,148500.06,58210.1,0.282,24.395,0.718,Moderate
user_93,2024-09,232658.74,135825.35,96833.39,0.416,24.728,0.584,Moderate
user_93,2024-10,207556.5,156428.06,51128.43,0.246,24.806,0.754,Moderate
user_93,2024-11,231460.37,151463.0,79997.38,0.346,26.725,0.654,Moderate
user_93,2024-12,235231.98,139398.16,95833.83,0.407,22.832,0.593,Moderate
user_180,2024-01,215102.34,181021.47,34080.87,0.158,27.92,0.842,Needs Improvement
user_180,2024-02,217637.69,140583.47,77054.22,0.354,27.486,0.646,Needs Improvement
user_180,2024-03,200572.76,184557.85,16014.91,0.08,27.219,0.92,Needs Improvement
user_180,2024-04,204824.54,168416.16,36408.38,0.178,29.641,0.822,Needs Improvement
user_180,2024-05,217807.51,184553.91,33253.61,0.153,29.356,0.847,Needs Improvement
user_180,2024-06,200315.7,171890.15,28425.54,0.142,29.976,0.858,Needs Improvement
user_180,2024-07,198262.4,184421.16,13841.24,0.07,31.252,0.93,Needs Improvement
user_180,2024-08,206179.2,186483.27,19695.93,0.096,27.944,0.904,Needs Improvement
user_180,2024-09,220797.48,144980.66,75816.82,0.343,28.353,0.657,Needs Improvement
user_180,2024-10,229165.58,150693.89,78471.69,0.342,30.084,0.658,Needs Improvement
user_180,2024-11,209988.8,186991.07,22997.73,0.11,30.183,0.89,Needs Improvement
user_180,2024-12,213676.44,152671.02,61005.42,0.286,30.645,0.714,Needs Improvement
user_103,2024-01,77056.76,50792.54,26264.22,0.341,31.376,0.659,Moderate
user_103,2024-02,79086.21,50781.29,28304.92,0.358,31.742,0.642,Moderate
user_103,2024-03,78454.65,60622.18,17832.47,0.227,32.936,0.773,Moderate
user_103,2024-04,74219.72,48327.78,25891.94,0.349,29.261,0.651,Moderate
user_103,2024-05,86280.08,48589.06,37691.02,0.437,31.779,0.563,Moderate
user_103,2024-06,81768.79,47749.13,34019.66,0.416,31.868,0.584,Moderate
user_103,2024-07,87283.27,52446.45,34836.82,0.399,33.355,0.601,Moderate
user_103,2024-08,84647.15,46060.93,38586.22,0.456,34.64,0.544,Moderate
user_103,2024-09,79452.22,61375.61,18076.61,0.228,32.298,0.772,Moderate
user_103,2024-10,74066.69,61084.83,12981.86,0.175,34.402,0.825,Moderate
user_103,2024-11,81561.92,59058.57,22503.36,0.276,32.813,0.724,Moderate
user_103,2024-12,79608.12,45689.06,33919.06,0.426,33.116,0.574,Moderate
